Coding System,Codes,구분,병명,고려사항 구분,응급등급,고려사항 상세,비고
NACRS,806,몸통외상,단독 복부 외상 - 둔상,활력징후 1차 고려사항,1,"무의식 (U, GCS 3-8)",
NACRS,806,몸통외상,단독 복부 외상 - 둔상,활력징후 1차 고려사항,2,중등도 호흡곤란,
NACRS,806,몸통외상,단독 복부 외상 - 둔상,활력징후 1차 고려사항,2,혈역학적 장애,
NACRS,806,몸통외상,단독 복부 외상 - 둔상,활력징후 1차 고려사항,2,"의식변화 (V/P, GCS 9-13)",
NACRS,806,몸통외상,단독 복부 외상 - 둔상,활력징후 1차 고려사항,2,"열, 면역저하 상태",
NACRS,806,몸통외상,단독 복부 외상 - 둔상,활력징후 1차 고려사항,2,패혈증 의증 (3개 이상의 SIRS 기준 만족),
NACRS,806,몸통외상,단독 복부 외상 - 둔상,활력징후 1차 고려사항,3,경증 호흡곤란,
NACRS,806,몸통외상,단독 복부 외상 - 둔상,활력징후 1차 고려사항,3,비정상 맥박수지만 혈역학적으로 안정,
NACRS,806,몸통외상,단독 복부 외상 - 둔상,활력징후 1차 고려사항,3,전신염증반응증후군 (열을 포함한 2개의 SIRS 기준 만족),
NACRS,806,몸통외상,단독 복부 외상 - 둔상,활력징후 1차 고려사항,3,열 (아파 보임),
NACRS,806,몸통외상,단독 복부 외상 - 둔상,활력징후 1차 고려사항,4,열 (건강해 보임),
NACRS,806,몸통외상,단독 복부 외상 - 둔상,그 밖의 1차 고려사항,2,급성 중심성 중증 통증 (8-10),
NACRS,806,몸통외상,단독 복부 외상 - 둔상,그 밖의 1차 고려사항,2,출혈성 질환 (생명 혹은 사지를 소실할 정도의 위급한 출혈),
NACRS,806,몸통외상,단독 복부 외상 - 둔상,그 밖의 1차 고려사항,2,고위험성 사고기전,
NACRS,806,몸통외상,단독 복부 외상 - 둔상,그 밖의 1차 고려사항,3,급성 중심성 중등도 통증 (4-7),
NACRS,806,몸통외상,단독 복부 외상 - 둔상,그 밖의 1차 고려사항,3,출혈성 질환 (중등도나 경도의 출혈),
NACRS,806,몸통외상,단독 복부 외상 - 둔상,그 밖의 1차 고려사항,4,급성 중심성 경증 통증 (<4),
NACRS,806,몸통외상,단독 복부 외상 - 둔상,증상별 2차 고려사항,1,활력징후,
NACRS,806,몸통외상,단독 복부 외상 - 둔상,증상별 2차 고려사항,2,"활력징후, 중심성 통증, 출혈성 질환, 사고기전",
NACRS,806,몸통외상,단독 복부 외상 - 둔상,증상별 2차 고려사항,3,"활력징후, 중심성 통증, 출혈성 질환",
NACRS,806,몸통외상,단독 복부 외상 - 둔상,증상별 2차 고려사항,4,단독 복부 외상 – 둔상 (건강해 보임),
NACRS,851,일반,감염성 질환에 노출,증상별 2차 고려사항,5,감염성 질환에 노출,
NACRS,852,일반,열,활력징후 1차 고려사항,1,중증 호흡곤란,환자가 내원 당시 열이 없더라도 발열의 병력이 있으면 적용 가능.
NACRS,852,일반,열,활력징후 1차 고려사항,1,쇼크,환자가 내원 당시 열이 없더라도 발열의 병력이 있으면 적용 가능.
NACRS,852,일반,열,활력징후 1차 고려사항,1,"무의식 (U, GCS 3-8)",환자가 내원 당시 열이 없더라도 발열의 병력이 있으면 적용 가능.
NACRS,852,일반,열,활력징후 1차 고려사항,2,중등도 호흡곤란,환자가 내원 당시 열이 없더라도 발열의 병력이 있으면 적용 가능.
NACRS,852,일반,열,활력징후 1차 고려사항,2,혈역학적 장애,환자가 내원 당시 열이 없더라도 발열의 병력이 있으면 적용 가능.
NACRS,852,일반,열,활력징후 1차 고려사항,2,"의식변화 (V/P, GCS 9-13)",환자가 내원 당시 열이 없더라도 발열의 병력이 있으면 적용 가능.
NACRS,852,일반,열,활력징후 1차 고려사항,2,"열, 면역저하 상태",환자가 내원 당시 열이 없더라도 발열의 병력이 있으면 적용 가능.
NACRS,852,일반,열,활력징후 1차 고려사항,2,패혈증 의증 (3개 이상의 SIRS 기준 만족),환자가 내원 당시 열이 없더라도 발열의 병력이 있으면 적용 가능.
NACRS,852,일반,열,활력징후 1차 고려사항,3,경증 호흡곤란,환자가 내원 당시 열이 없더라도 발열의 병력이 있으면 적용 가능.
NACRS,852,일반,열,활력징후 1차 고려사항,3,비정상 맥박수지만 혈역학적으로 안정,환자가 내원 당시 열이 없더라도 발열의 병력이 있으면 적용 가능.
NACRS,852,일반,열,활력징후 1차 고려사항,3,전신염증반응증후군 (열을 포함한 2개의 SIRS 기준 만족),환자가 내원 당시 열이 없더라도 발열의 병력이 있으면 적용 가능.
NACRS,852,일반,열,활력징후 1차 고려사항,3,열 (아파 보임),환자가 내원 당시 열이 없더라도 발열의 병력이 있으면 적용 가능.
NACRS,852,일반,열,활력징후 1차 고려사항,4,열 (건강해 보임),환자가 내원 당시 열이 없더라도 발열의 병력이 있으면 적용 가능.
NACRS,852,일반,열,증상별 2차 고려사항,1,활력징후,환자가 내원 당시 열이 없더라도 발열의 병력이 있으면 적용 가능.
NACRS,852,일반,열,증상별 2차 고려사항,2,활력징후,환자가 내원 당시 열이 없더라도 발열의 병력이 있으면 적용 가능.
NACRS,852,일반,열,증상별 2차 고려사항,2,점 발진,환자가 내원 당시 열이 없더라도 발열의 병력이 있으면 적용 가능.
NACRS,852,일반,열,증상별 2차 고려사항,3,활력징후,환자가 내원 당시 열이 없더라도 발열의 병력이 있으면 적용 가능.
NACRS,852,일반,열,증상별 2차 고려사항,4,열,환자가 내원 당시 열이 없더라도 발열의 병력이 있으면 적용 가능.
NACRS,853,일반,고혈당,활력징후 1차 고려사항,1,중증 호흡곤란,
NACRS,853,일반,고혈당,활력징후 1차 고려사항,1,쇼크,
NACRS,853,일반,고혈당,활력징후 1차 고려사항,1,"무의식 (U, GCS 3-8)",
NACRS,853,일반,고혈당,활력징후 1차 고려사항,2,중등도 호흡곤란,
NACRS,853,일반,고혈당,활력징후 1차 고려사항,2,혈역학적 장애,
NACRS,853,일반,고혈당,활력징후 1차 고려사항,2,"의식변화 (V/P, GCS 9-13)",
NACRS,853,일반,고혈당,활력징후 1차 고려사항,2,"열, 면역저하 상태",
NACRS,853,일반,고혈당,활력징후 1차 고려사항,2,패혈증 의증 (3개 이상의 SIRS 기준 만족),
NACRS,853,일반,고혈당,활력징후 1차 고려사항,3,경증 호흡곤란,
NACRS,853,일반,고혈당,활력징후 1차 고려사항,3,비정상 맥박수지만 혈역학적으로 안정,
NACRS,853,일반,고혈당,활력징후 1차 고려사항,3,전신염증반응증후군 (열을 포함한 2개의 SIRS 기준 만족),
NACRS,853,일반,고혈당,활력징후 1차 고려사항,3,열 (아파 보임),
NACRS,853,일반,고혈당,증상별 2차 고려사항,1,활력징후,
NACRS,853,일반,고혈당,증상별 2차 고려사항,2,"혈당 >324mg/dl, 증상 있음",
NACRS,853,일반,고혈당,증상별 2차 고려사항,3,"혈당 >324mg/dl, 무증상",
NACRS,854,일반,저혈당,활력징후 1차 고려사항,1,중증 호흡곤란,
NACRS,854,일반,저혈당,활력징후 1차 고려사항,1,쇼크,
NACRS,854,일반,저혈당,활력징후 1차 고려사항,1,"무의식 (U, GCS 3-8)",
NACRS,854,일반,저혈당,활력징후 1차 고려사항,2,중등도 호흡곤란,
NACRS,854,일반,저혈당,활력징후 1차 고려사항,2,혈역학적 장애,
NACRS,854,일반,저혈당,활력징후 1차 고려사항,2,"의식변화 (V/P, GCS 9-13)",
NACRS,854,일반,저혈당,활력징후 1차 고려사항,2,"열, 면역저하 상태",
NACRS,854,일반,저혈당,활력징후 1차 고려사항,2,패혈증 의증 (3개 이상의 SIRS 기준 만족),
NACRS,854,일반,저혈당,활력징후 1차 고려사항,3,경증 호흡곤란,
NACRS,854,일반,저혈당,활력징후 1차 고려사항,3,비정상 맥박수지만 혈역학적으로 안정,
NACRS,854,일반,저혈당,활력징후 1차 고려사항,3,전신염증반응증후군 (열을 포함한 2개의 SIRS 기준 만족),
NACRS,854,일반,저혈당,활력징후 1차 고려사항,3,열 (아파 보임),
NACRS,854,일반,저혈당,증상별 2차 고려사항,1,활력징후,
NACRS,854,일반,저혈당,증상별 2차 고려사항,2,혈당 <54mg/dl,
NACRS,854,일반,저혈당,증상별 2차 고려사항,2,"혈당 54-70mg/dl면서 저혈당 증상 동반(의식혼미, 식은땀, 행동변화, 발작 등)",
NACRS,854,일반,저혈당,증상별 2차 고려사항,3,혈당 54-70mg/dl 면서 무증상,
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,활력징후 1차 고려사항,1,중증 호흡곤란,
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,활력징후 1차 고려사항,1,쇼크,
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,활력징후 1차 고려사항,1,"무의식 (U, GCS 3-8)",
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,활력징후 1차 고려사항,2,중등도 호흡곤란,
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,활력징후 1차 고려사항,2,혈역학적 장애,
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,활력징후 1차 고려사항,2,"의식변화 (V/P, GCS 9-13)",
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,활력징후 1차 고려사항,2,"열, 면역저하 상태",
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,활력징후 1차 고려사항,2,패혈증 의증 (3개 이상의 SIRS 기준 만족),
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,활력징후 1차 고려사항,3,경증 호흡곤란,
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,활력징후 1차 고려사항,3,비정상 맥박수지만 혈역학적으로 안정,
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,활력징후 1차 고려사항,3,전신염증반응증후군 (열을 포함한 2개의 SIRS 기준 만족),
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,활력징후 1차 고려사항,3,열 (아파 보임),
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,활력징후 1차 고려사항,4,열 (건강해 보임),
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,그 밖의 1차 고려사항,2,급성 중심성 중증 통증 (8-10),
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,그 밖의 1차 고려사항,3,급성 중심성 중등도 통증 (4-7),
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,그 밖의 1차 고려사항,3,급성 말초성 중증 통증 (8-10),
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,그 밖의 1차 고려사항,3,만성 중심성 중증 통증 (8-10),
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,그 밖의 1차 고려사항,4,급성 중심성 경증 통증 (<4),
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,그 밖의 1차 고려사항,4,급성 말초성 중등도 통증 (4-7),
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,그 밖의 1차 고려사항,4,만성 중심성 중등도 통증 (4-7),
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,그 밖의 1차 고려사항,4,만성 말초성 중증 통증 (8-10),
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,그 밖의 1차 고려사항,5,만성 중심성 경증 통증 (<4),
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,그 밖의 1차 고려사항,5,급성 말초성 경증 통증 (<4),
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,그 밖의 1차 고려사항,5,만성 말초성 통증 (<8),
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,증상별 2차 고려사항,1,활력징후,
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,증상별 2차 고려사항,2,"활력징후, 중심성 통증, 말초성 통증",
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,증상별 2차 고려사항,2,"ST분절상승 심근경색, 초급성 뇌경색 등으로 의뢰된 환자",
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,증상별 2차 고려사항,2,바로 치료가 시작되어야 할 위험수치나 이상소견,
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,증상별 2차 고려사항,3,"활력징후, 중심성 통증, 말초성 통증, 만성",
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,증상별 2차 고려사항,3,"수술 및 시술, 지속감시가 필요하여 의뢰된 환자",
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,증상별 2차 고려사항,4,"활력징후, 중심성 통증, 말초성 통증, 만성",
NACRS,855,일반,전문 진료를 위해서 의뢰된 환자,증상별 2차 고려사항,5,"전문진료를 위해 의뢰되었으나 수술 및 시술, 지속감시가 필요없는 환자",
NACRS,856,일반,드레싱 교체,활력징후 1차 고려사항,3,경증 호흡곤란,
NACRS,856,일반,드레싱 교체,활력징후 1차 고려사항,3,비정상 맥박수지만 혈역학적으로 안정,
NACRS,856,일반,드레싱 교체,활력징후 1차 고려사항,3,전신염증반응증후군 (열을 포함한 2개의 SIRS 기준 만족),
NACRS,856,일반,드레싱 교체,활력징후 1차 고려사항,3,열 (아파 보임),
NACRS,856,일반,드레싱 교체,활력징후 1차 고려사항,4,열 (건강해 보임),
NACRS,856,일반,드레싱 교체,그 밖의 1차 고려사항,3,급성 말초성 중증 통증 (8-10),
NACRS,856,일반,드레싱 교체,그 밖의 1차 고려사항,4,급성 말초성 중등도 통증 (4-7),
NACRS,856,일반,드레싱 교체,그 밖의 1차 고려사항,5,급성 말초성 경증 통증 (<4),
NACRS,856,일반,드레싱 교체,증상별 2차 고려사항,3,"활력징후, 말초성 통증",
NACRS,856,일반,드레싱 교체,증상별 2차 고려사항,4,"활력징후, 말초성 통증",
NACRS,856,일반,드레싱 교체,증상별 2차 고려사항,5,드레싱 교체,
NACRS,857,피부,스테이플 / 봉합사 제거,활력징후 1차 고려사항,3,경증 호흡곤란,
NACRS,857,피부,스테이플 / 봉합사 제거,활력징후 1차 고려사항,3,비정상 맥박수지만 혈역학적으로 안정,
NACRS,857,피부,스테이플 / 봉합사 제거,활력징후 1차 고려사항,3,전신염증반응증후군 (열을 포함한 2개의 SIRS 기준 만족),
NACRS,857,피부,스테이플 / 봉합사 제거,활력징후 1차 고려사항,3,열 (아파 보임),
NACRS,857,피부,스테이플 / 봉합사 제거,활력징후 1차 고려사항,4,열 (건강해 보임),
NACRS,857,피부,스테이플 / 봉합사 제거,그 밖의 1차 고려사항,3,급성 말초성 중증 통증 (8-10),
NACRS,857,피부,스테이플 / 봉합사 제거,그 밖의 1차 고려사항,4,급성 말초성 중등도 통증 (4-7),
NACRS,857,피부,스테이플 / 봉합사 제거,그 밖의 1차 고려사항,5,급성 말초성 경증 통증 (<4),
NACRS,858,근골격계,석고 붕대 확인,그 밖의 1차 고려사항,3,급성 말초성 중증 통증 (8-10),
NACRS,858,근골격계,석고 붕대 확인,그 밖의 1차 고려사항,4,급성 말초성 중등도 통증 (4-7),
NACRS,858,근골격계,석고 붕대 확인,그 밖의 1차 고려사항,5,급성 말초성 경증 통증 (<4),
NACRS,858,근골격계,석고 붕대 확인,증상별 2차 고려사항,3,말초성 통증,
NACRS,858,근골격계,석고 붕대 확인,증상별 2차 고려사항,3,석고붕대가 꽉 끼어 신경혈관 장애를 동반함,
NACRS,858,근골격계,석고 붕대 확인,증상별 2차 고려사항,4,말초성 통증,
NACRS,858,근골격계,석고 붕대 확인,증상별 2차 고려사항,4,석고붕대가 꽉 끼어 아프지만 신경혈관 장애는 없음,
NACRS,858,근골격계,석고 붕대 확인,증상별 2차 고려사항,5,석고붕대 체크 또는 석고붕대 교환,
NACRS,859,일반,영상 검사 / 검사실 검사,증상별 2차 고려사항,5,영상 검사 / 검사실 검사,
NACRS,860,일반,의료 장비 문제,활력징후 1차 고려사항,1,중증 호흡곤란,
NACRS,860,일반,의료 장비 문제,활력징후 1차 고려사항,1,쇼크,
NACRS,860,일반,의료 장비 문제,활력징후 1차 고려사항,1,"무의식 (U, GCS 3-8)",
NACRS,860,일반,의료 장비 문제,활력징후 1차 고려사항,2,중등도 호흡곤란,
NACRS,860,일반,의료 장비 문제,활력징후 1차 고려사항,2,혈역학적 장애,
NACRS,860,일반,의료 장비 문제,활력징후 1차 고려사항,2,"의식변화 (V/P, GCS 9-13)",
NACRS,860,일반,의료 장비 문제,활력징후 1차 고려사항,2,"열, 면역저하 상태",
